Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2022-01-05,174.92,179.61,180.17,174.64,94.54M,-2.66%,174.92,94540000.0,178.332,163.894,-0.02659988870339458,0.01613778541191807,43.67052023121386,4.123630977888325,183.0553706040509,169.73662939594914
2022-01-06,172.0,172.7,175.3,171.64,96.90M,-1.67%,172.0,96900000.0,177.96800000000002,164.34759999999997,-0.01669334552938484,0.016206801956321886,49.57349081364831,3.41353761757415,183.16667624171873,169.3173237582813
2022-01-07,172.17,172.89,174.14,171.03,86.71M,0.10%,172.17,86710000.0,177.55700000000002,164.81400000000002,0.000988372093023271,0.016126079960252934,51.74398916356249,2.8318572057317226,183.24894260557247,168.99605739442754
2022-01-10,172.19,169.08,172.5,168.17,106.77M,0.01%,172.19,106770000.0,176.743,165.2064,0.00011616425625837756,0.013572784382802761,54.33238636363636,2.345448253938031,182.91184661529036,168.60715338470965
2022-01-11,175.08,172.32,175.18,170.82,76.14M,1.68%,175.08,76140000.0,176.322,165.71200000000002,0.016783785353388758,0.015127872815694748,53.75764113628192,2.1681711748524606,182.88531282424844,168.5676871757516
2022-01-12,175.53,176.12,177.18,174.82,74.81M,0.26%,175.53,74810000.0,175.937,166.2434,0.0025702535983549435,0.015184022439834686,49.78524014057012,2.0404678089039407,182.91608631707504,168.65691368292494
2022-01-13,172.19,175.78,176.62,171.79,84.51M,-1.90%,172.19,84510000.0,175.336,166.6868,-0.019028086367002817,0.01607933085838129,42.776404097492055,1.6507233733727276,182.53192329059678,168.3300767094032
2022-01-14,173.07,171.34,173.78,171.09,80.44M,0.51%,173.07,80440000.0,174.886,167.1184,0.005110633602415815,0.01629676111629074,35.56085918854413,1.396755814214373,182.5051941705055,168.4378058294945
2022-01-18,169.8,171.51,172.54,169.4,91.17M,-1.89%,169.8,91170000.0,173.665,167.4952,-0.01889408909689716,0.013803214083793548,32.66350018268179,0.9210062357944082,182.63470411737734,168.1742958826227
2022-01-19,166.23,170.0,171.08,165.94,94.81M,-2.10%,166.23,94810000.0,172.318,167.79420000000002,-0.02102473498233226,0.014433307864067152,28.687196110210692,0.2529858397583382,183.17422185452438,167.28277814547562
2022-01-20,164.51,166.98,169.68,164.18,91.42M,-1.03%,164.51,91420000.0,171.277,168.07559999999998,-0.01034710942669792,0.012897888945885208,28.193692258681097,-0.41048297012471835,184.05161841317943,165.5573815868206
2022-01-21,162.41,164.41,166.33,162.3,122.85M,-1.28%,162.41,122850000.0,170.31799999999998,168.3076,-0.012765181447936258,0.01259367285989701,26.93244065733414,-1.0931382146755482,184.9069028335692,163.37909716643074
2022-01-24,161.62,160.02,162.3,154.7,162.71M,-0.49%,161.62,162710000.0,169.26299999999998,168.5816,-0.004864232497998833,0.012385211734948654,15.097569325573431,-1.6785445947119513,185.47871204919187,161.34128795080812
2022-01-25,159.78,158.98,162.76,157.02,115.80M,-1.14%,159.78,115800000.0,168.022,168.8198,-0.011384729612671673,0.012263376494328484,15.34446764091858,-2.264848230413264,185.43003233374012,159.33496766625987
2022-01-26,159.69,163.5,164.39,157.82,108.28M,-0.06%,159.69,108280000.0,166.483,169.01379999999997,-0.0005632745024408692,0.0093443382438808,18.336798336798324,-2.705572181684488,185.18890806622287,157.61609193377708
2022-01-27,159.22,162.45,163.84,158.28,121.95M,-0.29%,159.22,121950000.0,164.852,169.19819999999999,-0.0029432024547560998,0.00871978155641299,20.416666666666657,-3.0575288707809705,184.66453112894456,156.12446887105543
2022-01-28,170.33,165.71,170.35,162.8,179.94M,6.98%,170.33,179940000.0,164.666,169.5848,0.0697776661223466,0.026077010272938506,47.17271051014141,-2.4121669733974898,183.79071378657963,156.21128621342038
2022-01-31,174.78,170.16,175.0,169.51,115.54M,2.61%,174.78,115540000.0,164.837,170.0106,0.026125755885633595,0.027417682346473515,53.502840140654584,-1.524066717915872,183.38264799704115,156.34035200295887
2022-02-01,174.61,174.01,174.84,172.31,86.21M,-0.10%,174.61,86210000.0,165.318,170.3454,-0.000972651333104424,0.026521250966131945,49.31386861313869,-0.8244546463229483,181.97834406632987,157.00465593367014
2022-02-02,175.84,174.74,175.88,173.33,84.91M,0.70%,175.84,84910000.0,166.279,170.6512,0.007044270087623872,0.025132854235957982,50.4424778761062,-0.16881037773796947,181.22786275705744,157.3691372429426
2022-02-03,172.9,174.48,176.24,172.12,89.42M,-1.67%,172.9,89420000.0,167.118,170.88879999999997,-0.01671974522292996,0.025666024428102945,51.02512272596016,0.1122648797316117,180.95949566847642,157.43550433152356
2022-02-04,172.39,171.68,174.1,170.68,82.47M,-0.29%,172.39,82470000.0,168.11599999999999,171.1084,-0.0029496818970504712,0.02508052856178169,49.00758902510215,0.290517404760692,180.99983336491096,157.43416663508907
2022-02-07,171.66,172.86,173.95,170.95,77.25M,-0.42%,171.66,77250000.0,169.12,171.30280000000002,-0.004234584372643346,0.025050284091871152,52.93190416141234,0.3686295835753697,180.9496063190686,157.43339368093137
